step,lr,train_loss,eval_loss
0,3.75e-06,5.7124152183532715,5.608579778671265
20,7.875e-05,5.4913368940353395,3.4744482040405273
40,0.00015375,5.232722823619843,2.8912850856781005
60,0.00022875,4.969542728185655,2.5905447006225586
80,0.00030375000000000004,4.708383977103234,2.3270129680633547
100,0.00037875,4.45290991636038,2.1666272401809694
120,0.00045375,4.20988306676078,2.00805481672287
140,0.00052875,3.9749977225785984,1.8709660053253174
160,0.00060375,3.7524938018374625,1.7283018112182618
180,0.00067875,3.545951351337402,1.6535696148872376
200,0.00075375,3.3558672888393124,1.6022706270217895
220,0.00082875,3.176468797622465,1.5787451148033143
240,0.00090375,3.0216737640783276,1.541670835018158
260,0.00097875,2.8751811670856253,1.5133206963539123
280,0.00105375,2.7452974397775454,1.5014297485351562
300,0.00112875,2.6179278086576097,1.4841841101646422
320,0.00120375,2.5067213109987887,1.469944429397583
340,0.0012787500000000002,2.407192396985702,1.4765129327774047
360,0.00135375,2.313712758899223,1.462404727935791
380,0.0014287500000000001,2.232034781349144,1.449649405479431
400,0.0015,2.1529476572028776,1.4545134425163269
420,0.0015,2.081649356688736,1.4421132922172546
440,0.0015,2.0159601213982805,1.4333727836608887
460,0.0015,1.9568532683656608,1.4163041591644288
480,0.0015,1.8999613027160758,1.4127701997756958
500,0.0015,1.853718164597636,1.392434298992157
520,0.0015,1.8094490436029602,1.399617087841034
540,0.0015,1.766500657854572,1.373036527633667
560,0.0015,1.7261310333532944,1.363091278076172
580,0.0015,1.6888015313019922,1.3723337531089783
600,0.0015,1.6572595754030859,1.376248025894165
620,0.0015,1.6268529819336697,1.361833381652832
640,0.0015,1.6014069372612685,1.3447514772415161
660,0.0015,1.580649464207749,1.3437386751174927
680,0.0015,1.5637905319433159,1.3378347992897033
700,0.0015,1.5448715555579136,1.332095777988434
720,0.0015,1.5240872503439191,1.3285356998443603
740,0.0015,1.5100929201650264,1.3153871536254882
760,0.0015,1.4890146846480048,1.3205321907997132
780,0.0015,1.4712791736340711,1.3102953672409057
